TIPO DE REGISTRO                  ;CÓDIGO DA UF;NÚMERO SEQUENCIAL;DV DO SEQUENCIAL;NÚMERO DO DOMICÍLIO;ESTRATO GEOGRÁFICO;FATOR DE EXPANSÃO 2 (AJUSTADO P/ ESTIMATIVAS)           ;PERÍODO REAL DA COLETA;QUANTIDADE DE MORADORES      ;QUANTIDADE DE UC                ;QUANTIDADE DE FAMÍLIAS;TIPO DE DOMICILIO;MATERIAL QUE PREDOMINA NAS PAREDES EXTERNAS;MATERIAL QUE PREDOMINA NA COBERTURA;MATERIAL QUE PREDOMINA NO PISO;QUANTIDADE DE CÔMODOS;CÔMODOS SERVINDO DE DORMITÓRIO;EXISTÊNCIA DE ÁGUA CANALIZADA;PROVENIÊNCIA DA ÁGUA;QUANTIDADE DE BANHEIROS;ESCOADOURO SANITÁRIO;CONDIÇÃO DE OCUPAÇÃO;TEMPO DE ALUGUEL;TIPO DE CONTRATO DE ALUGUEL;EXISTÊNCIA DE PAVIMENTAÇÃO NA RUA;IMPUTAÇÃO - QUANTIDADE DE CÔMODOS;IMPUTAÇÃO - QUANTIDADE DE BANHEIROS;IMPUTAÇÃO - ESCOADOURO SANITÁRIO;RENDA MONETÁRIA MENSAL DO DOMICÍLIO;RENDA NÃO MONETÁRIA MENSAL DO DOMICÍLIO;RENDA TOTAL MENSAL DO DOMICÍLIO               
1;53;100;6;3;7;240,7722409;41;3;1;1;2;1;2;2;3;1;1;1;1;1;6;2;1;1;0;0;0;905;0;905,0012222
1;53;100;6;5;7;240,7722409;44;2;1;1;2;1;2;2;3;1;1;1;1;1;5;0;0;1;0;0;0;1123,25;200;1323,253222
1;29;1;7;1;1;1449,385301;1;3;1;1;2;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;620,11;402,75;1022,861122
1;29;1;7;2;1;1449,385301;1;4;1;1;2;1;2;2;6;2;1;1;2;1;1;0;0;1;0;0;0;2654,1;249,1;2903,201122
1;29;1;7;3;1;1449,385301;51;1;1;1;2;1;2;2;6;1;1;1;2;1;1;0;0;1;0;0;0;3434,09;13,55;3447,641122
1;29;1;7;5;1;1449,385301;51;2;1;1;2;1;2;2;7;1;1;1;2;1;6;2;2;1;0;0;0;6238,9;3,33;6242,231222
1;29;1;7;6;1;1449,385301;5;3;1;1;2;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;400;481,12;881,1211222
1;29;1;7;7;1;1449,385301;7;3;1;1;2;1;2;2;6;3;1;1;1;1;1;0;0;1;0;0;0;3676;613,91;4289,911222
1;29;2;5;1;1;2394,13425;2;2;1;1;2;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;436;397,86;833,8611222
1;29;2;5;13;1;2394,13425;13;3;1;1;2;1;2;2;5;2;1;1;1;1;4;0;0;1;0;0;0;3702,91;369,18;4072,091122
1;29;2;5;2;1;2394,13425;2;4;1;1;2;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;10091,5;420;10511,50112
1;29;2;5;4;1;2394,13425;4;1;1;1;2;1;2;2;5;1;1;1;1;1;1;0;0;1;0;0;0;1109,28;148,45;1257,731222
1;29;2;5;5;1;2394,13425;6;4;1;1;2;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;3543,49;364;3907,491122
1;29;2;5;7;1;2394,13425;8;2;1;1;2;1;2;2;5;1;1;1;1;1;2;0;0;1;0;0;0;1315,67;498,47;1814,141122
1;29;2;5;9;1;2394,13425;10;4;1;1;2;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;4079,88;533,16;4613,041122
1;29;3;3;1;1;829,2486767;14;2;1;1;2;1;1;2;6;2;1;1;2;1;6;2;2;1;0;0;0;8475,83;0;8475,831222
1;29;3;3;11;1;829,2486767;24;2;1;1;2;1;2;2;6;2;1;1;1;1;6;1;2;1;0;0;0;3154,57;14,5;3169,071222
1;29;3;3;12;1;829,2486767;24;1;1;1;2;1;2;2;6;1;1;1;1;1;1;0;0;1;0;0;0;4733,63;0;4733,631122
1;29;3;3;13;1;829,2486767;26;1;1;1;1;1;1;2;3;1;1;1;1;1;1;0;0;1;0;0;0;3288,98;375,68;3664,664122
1;29;3;3;2;1;829,2486767;14;3;1;1;2;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;1735,67;455,45;2191,121122
1;29;3;3;3;1;829,2486767;16;3;1;1;2;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;4606,07;502,73;5108,801122
1;29;3;3;5;1;829,2486767;18;3;1;1;2;1;2;2;5;3;1;1;1;1;1;0;0;1;0;0;0;501,13;632,14;1133,261222
1;29;3;3;6;1;829,2486767;18;3;1;1;2;1;2;2;7;3;1;1;1;1;1;0;0;1;0;0;0;2511,32;9;2520,321222
1;29;4;1;1;1;1885,895405;15;2;1;1;2;1;2;2;6;2;1;1;1;1;2;0;0;1;0;0;0;1736,86;306;2042,861122
1;29;4;1;10;1;1885,895405;24;1;1;1;2;1;2;2;3;1;1;1;1;1;1;0;0;1;0;0;0;1635;580,31;2215,311122
1;29;4;1;11;1;1885,895405;25;3;1;1;2;1;2;2;4;2;1;1;1;1;1;0;0;1;0;0;0;2185;682,83;2867,831222
1;29;4;1;12;1;1885,895405;25;4;1;1;2;1;2;2;6;3;1;1;1;1;1;0;0;1;0;0;0;1335,12;357;1692,121222
1;29;4;1;13;1;1885,895405;25;3;1;1;2;1;2;2;6;2;1;1;2;1;1;0;0;1;0;0;0;2197,83;210,53;2408,371122
1;29;4;1;3;1;1885,895405;17;1;1;1;2;1;2;2;7;1;1;1;2;1;2;0;0;1;0;0;0;3128,96;266,67;3395,631122
1;29;4;1;6;1;1885,895405;19;4;1;1;2;1;2;2;6;3;1;1;1;1;1;0;0;1;0;0;0;2472,58;397,91;2870,491222
1;29;4;1;7;1;1885,895405;21;3;1;1;2;1;2;2;5;2;1;1;1;1;2;0;0;1;0;0;0;4927,69;389,06;5316,751222
1;29;4;1;9;1;1885,895405;24;1;1;1;2;1;2;2;5;1;1;1;1;1;1;0;0;1;0;0;0;3128,96;453,44;3582,401222
1;29;5;0;1;1;826,0711129;27;2;1;1;1;1;1;2;14;1;1;1;3;1;2;0;0;1;0;0;0;2593,47;1057,53;3650,991222
1;29;5;0;10;1;826,0711129;36;2;1;1;1;1;1;2;5;2;1;1;2;1;6;2;3;1;0;0;0;2741,87;62,05;2803,921222
1;29;5;0;11;1;826,0711129;37;4;1;1;1;1;1;2;7;2;1;1;2;2;1;0;0;1;0;0;0;4267,45;717,82;4985,272222
1;29;5;0;12;1;826,0711129;37;2;1;1;1;1;1;2;8;1;1;1;2;1;1;0;0;1;0;0;0;4467,6;646,31;5113,912222
1;29;5;0;13;1;826,0711129;39;3;1;1;1;1;1;2;7;2;1;1;2;1;6;2;2;1;0;0;0;7529,24;267;7796,232222
1;29;5;0;3;1;826,0711129;29;6;1;1;1;1;1;2;12;4;1;1;4;1;1;0;0;1;0;0;0;8677,11;22,07;8699,181222
1;29;5;0;6;1;826,0711129;31;3;1;1;1;1;1;2;9;2;1;1;2;1;2;0;0;1;0;0;0;2827,28;0;2827,281222
1;29;5;0;8;1;826,0711129;33;2;1;1;1;1;1;2;6;2;1;1;2;1;2;0;0;1;0;0;0;3614,53;53;3667,531222
1;29;5;0;9;1;826,0711129;35;2;1;1;1;1;2;2;9;1;1;1;2;1;1;0;0;1;0;0;0;7710,5;76,52;7787,021222
1;29;6;8;1;1;1383,92467;28;1;1;1;1;1;2;2;7;1;1;1;2;1;1;0;0;1;0;0;0;1844,35;196,65;2041,011122
1;29;6;8;10;1;1383,92467;36;4;1;1;2;1;2;2;7;3;1;1;1;1;1;0;0;2;0;0;0;1200,25;246,59;1446,841222
1;29;6;8;12;1;1383,92467;38;1;1;1;1;1;1;2;7;1;1;1;1;1;1;0;0;1;0;0;0;350;163,87;513,8712221
1;29;6;8;13;1;1383,92467;38;11;1;1;1;1;2;2;7;3;1;1;2;1;1;0;0;2;0;0;0;4212,2;292,43;4504,631122
1;29;6;8;2;1;1383,92467;28;6;1;1;1;1;1;4;6;2;2;3;2;1;4;0;0;1;0;0;0;654;90,28;744,2812222
1;29;6;8;3;1;1383,92467;30;5;1;1;1;1;2;2;14;3;1;1;4;1;1;0;0;1;0;0;0;508,35;396,82;905,1711222
1;29;6;8;4;1;1383,92467;30;3;1;1;1;1;1;2;4;1;1;1;2;3;1;0;0;1;0;0;0;1322,71;355,61;1678,321122
1;29;6;8;5;1;1383,92467;32;4;1;1;1;1;1;2;4;1;1;1;1;3;1;0;0;1;0;0;0;308,84;204;512,8411221
1;29;6;8;6;1;1383,92467;32;2;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;447,62;197,83;645,4512222
1;29;6;8;7;1;1383,92467;34;5;1;1;1;1;2;4;4;2;1;1;1;2;1;0;0;1;0;0;0;3117,35;320,45;3437,801222
1;29;6;8;8;1;1383,92467;34;5;1;1;1;1;1;2;4;2;1;1;1;1;4;0;0;1;0;0;0;401,4;319,2;720,6012222
1;29;6;8;9;1;1383,92467;36;3;1;1;1;1;1;2;5;2;1;1;1;1;6;3;1;1;0;0;0;212,27;32,19;244,4611222
1;29;7;6;1;1;3766,134189;42;5;1;1;1;1;2;2;14;3;1;1;4;1;6;2;2;1;0;0;0;7720,98;162,84;7883,821122
1;29;7;6;10;1;3766,134189;49;4;1;1;1;1;1;2;15;3;1;1;4;1;1;0;0;1;0;0;0;15458,22;1610,64;17068,86112
1;29;7;6;11;1;3766,134189;51;1;1;1;1;1;1;2;4;1;1;1;1;1;6;1;2;1;0;0;0;5787,15;0;5787,151122
1;29;7;6;12;1;3766,134189;51;3;1;1;1;1;1;2;11;3;1;1;5;1;1;0;0;1;0;0;0;6065,35;1451,4;7516,751122
1;29;7;6;3;1;3766,134189;42;4;1;1;1;1;2;2;7;2;1;1;5;1;1;0;0;1;0;0;0;46875;278,3;47153,30112
1;29;7;6;5;1;3766,134189;43;2;1;1;1;1;1;2;10;2;1;1;4;1;2;0;0;1;0;0;0;7242,97;1934,74;9177,711122
1;29;7;6;8;1;3766,134189;47;4;1;1;1;1;2;2;11;2;1;1;3;1;6;1;2;1;0;0;0;13308,33;59,32;13367,66122
1;29;8;4;1;2;1741,967901;1;4;1;1;1;1;1;2;4;2;1;1;1;1;1;0;0;1;0;0;0;569,43;498,9;1068,331122
1;29;8;4;11;2;1741,967901;13;2;1;1;1;1;2;2;4;1;1;1;1;1;4;0;0;1;0;0;0;79,17;7,28;86,45122222
1;29;8;4;13;2;1741,967901;13;3;1;1;1;1;1;2;6;2;1;1;1;1;1;0;0;2;0;0;0;662;260,32;922,3212222
1;29;8;4;2;2;1741,967901;1;4;1;1;1;1;2;2;6;2;1;1;1;1;4;0;0;1;0;0;0;1291,45;388,91;1680,361122
1;29;8;4;3;2;1741,967901;1;2;1;1;1;1;1;4;5;2;1;1;1;1;1;0;0;1;0;0;0;938,05;160,68;1098,731122
1;29;8;4;4;2;1741,967901;5;2;1;1;1;1;2;2;4;2;1;1;1;1;1;0;0;1;0;0;0;100;341,04;441,0411222
1;29;8;4;5;2;1741,967901;5;3;1;1;1;1;2;2;8;2;1;1;2;1;1;0;0;1;0;0;0;3128,6;288,68;3417,281222
1;29;8;4;6;2;1741,967901;5;2;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;2;0;0;0;2814,17;14,04;2828,211122
1;29;8;4;7;2;1741,967901;9;7;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;132,19;216,92;349,1212222
1;29;8;4;8;2;1741,967901;10;3;1;1;1;1;1;2;6;2;1;1;2;1;1;0;0;2;0;0;0;1033,28;412;1445,281222
1;29;9;2;1;2;1770,573311;2;5;1;1;1;1;2;2;3;1;1;3;1;2;1;0;0;2;0;0;0;117,78;122,83;240,6122222
1;29;9;2;11;2;1770,573311;10;4;1;1;1;1;2;2;5;1;1;1;1;3;6;2;3;2;0;0;0;1079,23;0;1079,234222
1;29;9;2;12;2;1770,573311;10;5;1;1;1;1;1;2;5;2;1;1;2;2;1;0;0;2;0;0;0;1985,29;144,2;2129,492122
1;29;9;2;13;2;1770,573311;10;2;1;1;1;1;2;4;6;2;1;1;1;1;1;0;0;2;0;0;0;897,13;223,94;1121,072222
1;29;9;2;2;2;1770,573311;2;2;1;1;1;1;1;6;2;1;2;1;1;1;1;0;0;2;0;0;0;75,27;59,93;135,2022222
1;29;9;2;3;2;1770,573311;2;3;1;1;1;1;1;4;3;1;1;1;1;1;5;0;0;2;0;0;0;536;107,11;643,1122222
1;29;9;2;7;2;1770,573311;6;5;1;1;3;4;2;6;3;2;1;1;1;4;1;0;0;2;0;0;0;253,76;209,35;463,1122222
1;29;9;2;8;2;1770,573311;6;3;1;1;1;1;1;2;4;1;1;1;1;4;1;0;0;2;0;0;0;568,93;104;672,9322222
1;29;9;2;9;2;1770,573311;6;7;1;1;1;1;1;2;5;3;1;1;1;4;1;0;0;2;0;0;0;421,2;208;629,2022222
1;29;10;6;10;2;1476,152361;11;3;1;1;1;1;2;2;6;1;1;1;2;1;1;0;0;1;0;0;0;571;240,84;811,8412222
1;29;10;6;11;2;1476,152361;11;2;1;1;1;1;1;2;6;2;1;1;1;1;1;0;0;1;0;0;0;1991,49;257,5;2248,991222
1;29;10;6;12;2;1476,152361;11;6;1;2;1;1;1;4;4;2;1;1;1;1;1;0;0;1;0;0;0;1176,29;244,8;1421,091222
1;29;10;6;13;2;1476,152361;11;3;1;1;1;1;2;2;6;2;1;1;2;1;1;0;0;1;0;0;0;1761;309;2070,001222
1;29;10;6;2;2;1476,152361;3;3;1;1;1;1;2;4;3;1;1;1;1;1;6;1;1;1;0;0;0;823,96;38,13;862,0811222
1;29;10;6;3;2;1476,152361;3;6;1;2;1;1;2;2;6;3;1;1;1;1;1;0;0;1;0;0;0;352;324,03;676,0312222
1;29;10;6;4;2;1476,152361;3;4;1;1;1;1;2;2;4;1;1;1;1;1;4;0;0;1;0;0;0;757,16;110,57;867,7311222
1;29;10;6;5;2;1476,152361;3;2;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;952,94;196,13;1149,071222
1;29;10;6;6;2;1476,152361;7;4;1;1;1;1;2;2;6;3;1;1;1;1;1;0;0;2;0;0;0;1282,67;169,77;1452,441122
1;29;10;6;7;2;1476,152361;7;4;1;1;1;1;1;4;3;1;1;1;1;1;4;0;0;1;0;0;0;668,6;32,86;701,4611222
1;29;10;6;8;2;1476,152361;7;4;1;1;1;1;2;2;4;1;1;1;1;1;4;0;0;1;0;0;0;471,63;18,36;489,9912222
1;29;11;4;1;2;1266,819519;4;4;1;1;1;1;1;2;5;2;1;1;1;1;4;0;0;1;0;0;0;725,77;272,41;998,1812222
1;29;11;4;10;2;1266,819519;12;5;1;1;1;1;2;4;6;3;1;1;1;1;4;0;0;1;0;0;0;1136,18;136,59;1272,771122
1;29;11;4;12;2;1266,819519;12;4;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;1471,03;308,83;1779,854222
1;29;11;4;13;2;1266,819519;12;3;1;1;1;1;1;4;4;1;1;1;1;1;1;0;0;1;0;0;0;32,85;204,43;237,2941221
1;29;11;4;2;2;1266,819519;4;3;1;1;1;1;1;4;5;3;1;1;1;1;1;0;0;1;0;0;0;99,6;205,89;305,4921222
1;29;11;4;3;2;1266,819519;4;2;1;1;1;1;1;4;2;1;1;1;1;1;4;0;0;1;0;0;0;582,4;104;686,4011111
1;29;11;4;4;2;1266,819519;4;4;1;1;1;1;1;4;5;2;1;1;1;1;1;0;0;2;0;0;0;903,91;201,94;1105,854222
1;29;11;4;5;2;1266,819519;4;4;1;1;1;1;1;4;5;2;1;1;1;1;1;0;0;2;0;0;0;467,32;376,93;844,2542222
1;29;11;4;6;2;1266,819519;8;2;1;1;1;1;1;4;4;1;1;3;1;1;4;0;0;1;0;0;0;518,37;153,92;672,2942222
1;29;11;4;7;2;1266,819519;8;3;1;1;1;1;1;4;3;1;1;1;1;1;1;0;0;1;0;0;0;550;154,5;704,5042222
1;29;11;4;8;2;1266,819519;8;1;1;1;1;1;2;4;6;1;1;1;2;1;1;0;0;1;0;0;0;1362,57;3,8;1366,374122
1;29;11;4;9;2;1266,819519;8;3;1;1;1;1;1;2;6;2;1;1;1;1;1;0;0;1;0;0;0;5415,46;328,87;5744,331122
1;29;12;2;1;2;1432,388587;1;4;1;1;1;1;2;5;11;3;1;1;3;1;2;0;0;1;0;0;0;1496,08;312,21;1808,291222
1;29;12;2;10;2;1432,388587;13;3;1;1;1;1;2;2;5;2;1;1;1;1;6;3;2;1;0;0;0;2573,04;0;2573,041122
1;29;12;2;11;2;1432,388587;13;3;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;607,99;204;811,9911222
1;29;12;2;12;2;1432,388587;13;5;1;1;2;1;2;2;4;2;1;1;1;1;4;0;0;1;0;0;0;747,3;241,1;988,4011222
1;29;12;2;2;2;1432,388587;2;3;1;1;1;1;1;2;3;1;1;1;1;1;6;2;1;1;0;0;0;505,42;2,25;507,6711222
1;29;12;2;4;2;1432,388587;5;6;1;2;1;1;1;4;5;4;1;1;1;1;1;0;0;1;0;0;0;1376,7;160,26;1536,961122
1;29;12;2;6;2;1432,388587;5;3;1;1;2;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;748,8;239,12;987,9211222
1;29;12;2;7;2;1432,388587;9;4;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;1247;198,59;1445,591222
1;29;12;2;8;2;1432,388587;9;6;1;1;1;1;2;2;6;3;1;1;1;1;1;0;0;1;0;0;0;1401,64;254,4;1656,051222
1;29;12;2;9;2;1432,388587;9;1;1;1;1;1;2;2;5;1;1;1;1;1;1;0;0;1;0;0;0;965;257,5;1222,501222
1;29;13;0;1;2;1411,899978;2;4;1;1;2;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;1288,57;222,89;1511,461222
1;29;13;0;10;2;1411,899978;10;3;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;2559,53;336,77;2896,291222
1;29;13;0;12;2;1411,899978;10;1;1;1;1;1;2;2;5;1;1;1;1;1;1;0;0;1;0;0;0;413;303,12;716,1211221
1;29;13;0;13;2;1411,899978;10;3;1;1;2;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;3167,83;309;3476,831122
1;29;13;0;2;2;1411,899978;2;2;1;1;1;1;1;2;14;2;1;1;2;1;1;0;0;1;0;0;0;1029,11;454,43;1483,541122
1;29;13;0;3;2;1411,899978;2;2;1;1;1;1;2;2;13;1;1;1;1;1;1;0;0;1;0;0;0;1056,2;233,9;1290,101122
1;29;13;0;4;2;1411,899978;2;4;1;1;1;1;1;2;10;2;1;1;3;1;1;0;0;1;0;0;0;4925,3;380,04;5305,341222
1;29;13;0;6;2;1411,899978;6;3;1;1;2;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;1332,56;255;1587,561122
1;29;13;0;7;2;1411,899978;6;3;1;1;1;1;1;2;7;2;1;1;1;2;1;0;0;1;0;0;0;3605,75;0,84;3606,591122
1;29;13;0;8;2;1411,899978;7;2;1;1;2;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;1332,8;322,11;1654,911222
1;29;13;0;9;2;1411,899978;6;8;1;2;1;1;2;4;8;3;1;1;2;1;1;0;0;1;0;0;0;2701,92;346,33;3048,251122
1;29;14;9;10;2;2208,696518;26;7;1;1;1;1;1;4;5;2;1;1;1;3;1;0;0;2;0;0;0;1197,06;123,2;1320,264122
1;29;14;9;11;2;2208,696518;26;3;1;1;1;1;2;2;6;3;1;1;1;3;1;0;0;2;0;0;0;2854,2;714;3568,204212
1;29;14;9;13;2;2208,696518;26;7;1;1;1;1;1;4;4;2;2;2;1;4;4;0;0;2;0;1;0;399,5;102;501,5042122
1;29;14;9;2;2;2208,696518;14;3;1;1;1;1;1;2;6;2;1;1;2;3;1;0;0;2;0;0;0;1130,75;110,56;1241,314222
1;29;14;9;3;2;2208,696518;14;2;1;1;1;1;1;2;4;1;1;1;1;3;1;0;0;2;0;0;0;2250,4;180,46;2430,864222
1;29;14;9;5;2;2208,696518;18;2;1;1;1;1;1;2;5;1;1;1;1;3;1;0;0;2;0;0;0;1459,27;357;1816,272212
1;29;14;9;6;2;2208,696518;18;2;1;1;1;1;1;4;5;1;1;1;1;3;1;0;0;2;0;0;0;2878,21;255;3133,212222
1;29;14;9;7;2;2208,696518;22;5;1;1;1;1;1;2;5;2;1;1;1;3;1;0;0;2;0;0;0;693,51;257,5;951,0122122
1;29;14;9;9;2;2208,696518;22;3;1;1;1;1;1;2;5;2;1;1;1;3;1;0;0;2;0;0;0;740,94;0;740,9412122
1;29;15;7;1;2;1426,224492;15;2;1;1;1;1;2;2;5;2;1;1;2;1;1;0;0;1;0;0;0;2370,13;482,6;2852,731121
1;29;15;7;10;2;1426,224492;23;3;1;1;2;1;1;2;6;2;1;1;1;1;1;0;0;1;0;0;0;2883,51;519,38;3402,891121
1;29;15;7;11;2;1426,224492;23;1;1;1;1;1;2;2;9;1;1;1;2;1;1;0;0;1;0;0;0;2187;468,96;2655,961111
1;29;15;7;12;2;1426,224492;23;1;1;1;1;1;1;4;6;2;1;1;2;1;1;0;0;1;0;0;0;2057,15;231,85;2289,001221
1;29;15;7;13;2;1426,224492;23;4;1;1;1;1;1;2;8;3;1;1;2;1;1;0;0;1;0;0;0;3623,74;448,58;4072,331121
1;29;15;7;2;2;1426,224492;15;3;1;1;1;1;2;2;5;2;1;1;1;3;1;0;0;1;0;0;0;2449,44;3127,46;5576,901121
1;29;15;7;3;2;1426,224492;15;8;1;1;1;1;1;4;6;3;1;1;2;1;1;0;0;1;0;0;0;535,3;371,42;906,7211112
1;29;15;7;4;2;1426,224492;15;3;1;1;1;1;1;2;4;1;1;1;1;1;4;0;0;1;0;0;0;1263,45;153;1416,451111
1;29;15;7;5;2;1426,224492;16;2;1;1;1;1;1;4;6;1;1;1;1;1;4;0;0;1;0;0;0;4047,57;306,3;4353,871121
1;29;15;7;6;2;1426,224492;19;8;2;2;1;1;1;4;6;2;1;1;1;1;5;0;0;1;0;0;0;1321,27;306;1627,271121
1;29;15;7;7;2;1426,224492;19;4;1;1;1;1;2;2;9;3;1;1;2;1;6;1;1;1;0;0;0;1098,79;0;1098,791121
1;29;15;7;9;2;1426,224492;19;3;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;1017,89;205,49;1223,381222
1;29;16;5;1;2;1203,035251;16;4;1;1;1;1;2;2;6;2;1;1;1;2;1;0;0;1;0;0;0;1668,85;450,6;2119,451122
1;29;16;5;10;2;1203,035251;24;5;1;1;1;1;1;2;6;3;1;1;1;1;1;0;0;2;0;0;0;240,9;227,09;467,9912222
1;29;16;5;11;2;1203,035251;25;1;1;1;1;1;1;4;5;1;1;1;1;1;4;0;0;2;0;0;0;331,88;102;433,8812222
1;29;16;5;12;2;1203,035251;24;6;1;1;1;1;2;2;6;3;1;1;1;1;1;0;0;1;0;0;0;2694,54;363,83;3058,371222
1;29;16;5;13;2;1203,035251;24;2;1;1;1;1;1;4;3;1;1;1;1;4;1;0;0;2;0;0;0;828,21;51,5;879,7112222
1;29;16;5;2;2;1203,035251;16;4;1;1;1;1;2;2;6;3;1;1;1;1;1;0;0;2;0;0;0;2030,78;10,3;2041,081222
1;29;16;5;3;2;1203,035251;16;2;1;1;1;1;2;2;4;1;1;1;2;1;1;0;0;1;0;0;0;4111,57;224,42;4335,991222
1;29;16;5;4;2;1203,035251;16;3;1;1;1;1;2;4;3;1;1;1;1;2;4;0;0;2;0;0;0;256,92;122,4;379,3212222
1;29;16;5;5;2;1203,035251;16;6;1;1;1;1;2;2;5;3;1;1;1;3;1;0;0;1;0;0;0;919,15;348,07;1267,221222
1;29;16;5;6;2;1203,035251;20;2;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;2;0;0;0;415;264;679,0012222
1;29;16;5;7;2;1203,035251;20;3;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;2;0;0;0;1387,84;214;1601,841222
1;29;16;5;8;2;1203,035251;20;2;1;1;1;1;1;2;4;1;1;1;1;1;1;0;0;2;0;0;0;877,27;153;1030,271222
1;29;16;5;9;2;1203,035251;20;3;1;1;1;1;2;2;7;2;1;1;1;2;1;0;0;2;0;0;0;3574,73;331,38;3906,111222
1;29;17;3;1;2;1059,843575;17;6;1;1;1;1;1;4;4;2;1;1;1;1;1;0;0;1;0;0;0;283,05;115,66;398,7111222
1;29;17;3;10;2;1059,843575;25;3;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;800,09;183,6;983,6911222
1;29;17;3;11;2;1059,843575;25;7;1;1;1;1;2;2;8;3;1;1;2;1;1;0;0;1;0;0;0;2978,13;278,88;3257,011122
1;29;17;3;12;2;1059,843575;25;6;1;1;1;1;1;2;5;2;1;1;1;5;1;0;0;1;0;0;0;1135,47;153;1288,471122
1;29;17;3;2;2;1059,843575;17;8;1;1;1;1;1;4;4;1;1;1;1;1;1;0;0;1;0;0;0;927,07;200,54;1127,601121
1;29;17;3;3;2;1059,843575;17;6;1;1;1;1;1;4;6;3;1;1;1;1;1;0;0;1;0;0;0;1762,8;156,94;1919,741122
1;29;17;3;4;2;1059,843575;18;1;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;636;153;789,0011222
1;29;17;3;5;2;1059,843575;17;4;1;1;1;1;1;4;5;2;1;1;1;1;1;0;0;1;0;0;0;47,36;356,77;404,1312122
1;29;17;3;6;2;1059,843575;21;2;1;1;1;1;1;4;5;1;1;1;1;1;1;0;0;1;0;0;0;176,24;103;279,2411222
1;29;17;3;7;2;1059,843575;21;1;1;1;1;1;1;4;4;1;1;1;1;1;1;0;0;1;0;0;0;448,25;172,01;620,2611222
1;29;17;3;8;2;1059,843575;21;3;1;1;1;1;1;2;2;1;1;1;1;1;4;0;0;1;0;0;0;1083,3;82,4;1165,701122
1;29;17;3;9;2;1059,843575;21;6;1;1;1;1;1;4;7;3;1;1;2;1;1;0;0;1;0;0;0;674,24;154,5;828,7411221
1;29;18;1;1;2;1793,254738;14;4;1;1;1;1;7;4;2;1;1;3;1;1;1;0;0;1;0;0;0;460,29;132,6;592,8911222
1;29;18;1;10;2;1793,254738;26;5;1;1;1;1;1;2;5;2;1;1;1;2;1;0;0;1;0;0;0;562,35;228,15;790,5012222
1;29;18;1;11;2;1793,254738;26;7;1;1;1;1;2;4;4;3;1;1;1;1;1;0;0;2;0;0;0;1788,84;309,75;2098,591122
1;29;18;1;12;2;1793,254738;26;3;1;1;1;1;2;4;2;1;1;1;1;1;6;1;1;1;0;0;0;86,73;82,77;169,5011222
1;29;18;1;13;2;1793,254738;26;6;1;1;1;1;2;4;3;3;1;1;1;1;1;0;0;1;0;0;0;317,68;321;638,6811222
1;29;18;1;3;2;1793,254738;14;3;1;1;1;1;2;2;3;2;1;1;1;1;1;0;0;1;0;0;0;123,46;204;327,4611222
1;29;18;1;4;2;1793,254738;18;3;1;1;1;1;2;2;1;1;1;1;1;1;1;0;0;1;0;0;0;440,07;102;542,0711222
1;29;18;1;7;2;1793,254738;22;4;1;1;1;1;2;2;2;2;1;1;1;1;6;3;3;1;0;0;0;505;66,3;571,3011222
1;29;18;1;8;2;1793,254738;22;9;1;1;1;1;1;2;4;4;1;1;1;1;1;0;0;1;0;0;0;2177,16;257,5;2434,661122
1;29;18;1;9;2;1793,254738;22;7;1;1;1;1;1;4;3;3;1;1;1;1;1;0;0;1;0;0;0;1757,43;206;1963,431122
1;29;19;0;1;2;1205,981239;15;1;1;1;1;1;1;2;5;1;1;1;1;1;1;0;0;2;0;0;0;792,43;153;945,4312122
